100	2500	BasicFFD
d	sum	lb	lbsoln	i/s	opt
1	59722	24	100	1	4.16667
1	60703	25	100	1	4
1	59094	24	100	1	4.16667
1	58487	24	100	1	4.16667
1	55924	23	100	1	4.34783
1	56630	23	100	1	4.34783
1	61416	25	100	1	4
1	56829	23	100	1	4.34783
1	53732	22	100	1	4.54545
1	56384	23	100	1	4.34783
1	57007	23	100	1	4.34783
1	56582	23	100	1	4.34783
1	58246	24	100	1	4.16667
1	57524	24	100	1	4.16667
1	62296	25	100	1	4
1	52502	22	100	1	4.54545
1	57569	24	100	1	4.16667
1	62447	25	100	1	4
1	57793	24	100	1	4.16667
1	58846	24	100	1	4.16667
1	58287	24	100	1	4.16667
1	60131	25	100	1	4
1	56150	23	100	1	4.34783
1	55546	23	100	1	4.34783
1	58575	24	100	1	4.16667
1	57298	23	100	1	4.34783
1	55062	23	100	1	4.34783
1	57559	24	100	1	4.16667
1	58785	24	100	1	4.16667
1	62683	26	100	1	3.84615
1	58405	24	100	1	4.16667
1	53545	22	100	1	4.54545
1	57775	24	100	1	4.16667
1	58887	24	100	1	4.16667
1	61125	25	100	1	4
1	60136	25	100	1	4
1	57557	24	100	1	4.16667
1	60360	25	100	1	4
1	60654	25	100	1	4
1	60120	25	100	1	4
1	54316	22	100	1	4.54545
1	53442	22	100	1	4.54545
1	57673	24	100	1	4.16667
1	57880	24	100	1	4.16667
1	57633	24	100	1	4.16667
1	54653	22	100	1	4.54545
1	60024	25	100	1	4
1	55544	23	100	1	4.34783
1	57460	23	100	1	4.34783
1	58489	24	100	1	4.16667
1	60424	25	100	1	4
1	59244	24	100	1	4.16667
1	55253	23	100	1	4.34783
1	56545	23	100	1	4.34783
1	56514	23	100	1	4.34783
1	58740	24	100	1	4.16667
1	55785	23	100	1	4.34783
1	58216	24	100	1	4.16667
1	54953	22	100	1	4.54545
1	57432	23	100	1	4.34783
1	57405	23	100	1	4.34783
1	56187	23	100	1	4.34783
1	59363	24	100	1	4.16667
1	61593	25	100	1	4
1	57443	23	100	1	4.34783
1	59639	24	100	1	4.16667
1	56533	23	100	1	4.34783
1	56787	23	100	1	4.34783
1	58475	24	100	1	4.16667
1	56452	23	100	1	4.34783
1	60716	25	100	1	4
1	56210	23	100	1	4.34783
1	53641	22	100	1	4.54545
1	55125	23	100	1	4.34783
1	58009	24	100	1	4.16667
1	60696	25	100	1	4
1	56362	23	100	1	4.34783
1	61580	25	100	1	4
1	57743	24	100	1	4.16667
1	58351	24	100	1	4.16667
1	57890	24	100	1	4.16667
1	57926	24	100	1	4.16667
1	55097	23	100	1	4.34783
1	53483	22	100	1	4.54545
1	57704	24	100	1	4.16667
1	60921	25	100	1	4
1	56847	23	100	1	4.34783
1	59821	24	100	1	4.16667
1	57561	24	100	1	4.16667
1	55931	23	100	1	4.34783
1	56377	23	100	1	4.34783
1	55510	23	100	1	4.34783
1	52065	21	100	1	4.7619
1	56250	23	100	1	4.34783
1	57711	24	100	1	4.16667
1	55854	23	100	1	4.34783
1	56056	23	100	1	4.34783
1	56165	23	100	1	4.34783
1	58958	24	100	1	4.16667
1	60831	25	100	1	4
1	54978	22	100	1	4.54545
1	57242	23	100	1	4.34783
1	62386	25	100	1	4
1	56904	23	100	1	4.34783
1	57178	23	100	1	4.34783
1	56165	23	100	1	4.34783
1	59391	24	100	1	4.16667
1	53767	22	100	1	4.54545
1	58633	24	100	1	4.16667
1	59820	24	100	1	4.16667
1	57321	23	100	1	4.34783
1	58948	24	100	1	4.16667
1	54985	22	100	1	4.54545
1	53195	22	100	1	4.54545
1	58645	24	100	1	4.16667
1	59388	24	100	1	4.16667
1	56140	23	100	1	4.34783
1	56307	23	100	1	4.34783
1	54645	22	100	1	4.54545
1	55225	23	100	1	4.34783
1	57324	23	100	1	4.34783
1	59593	24	100	1	4.16667
1	57335	23	100	1	4.34783
1	59098	24	100	1	4.16667
1	53057	22	100	1	4.54545
1	57689	24	100	1	4.16667
1	57700	24	100	1	4.16667
1	57466	23	100	1	4.34783
1	58639	24	100	1	4.16667
1	52550	22	100	1	4.54545
1	57677	24	100	1	4.16667
1	56751	23	100	1	4.34783
1	60613	25	100	1	4
1	58817	24	100	1	4.16667
1	52781	22	100	1	4.54545
1	63015	26	100	1	3.84615
1	59049	24	100	1	4.16667
1	58424	24	100	1	4.16667
1	59570	24	100	1	4.16667
1	58107	24	100	1	4.16667
1	54092	22	100	1	4.54545
1	59688	24	100	1	4.16667
1	57502	24	100	1	4.16667
1	56444	23	100	1	4.34783
1	56626	23	100	1	4.34783
1	54875	22	100	1	4.54545
1	55153	23	100	1	4.34783
1	58723	24	100	1	4.16667
1	58212	24	100	1	4.16667
1	55947	23	100	1	4.34783
1	58365	24	100	1	4.16667
1	59432	24	100	1	4.16667
1	52985	22	100	1	4.54545
1	59290	24	100	1	4.16667
1	57268	23	100	1	4.34783
1	57855	24	100	1	4.16667
1	58024	24	100	1	4.16667
1	55533	23	100	1	4.34783
1	60209	25	100	1	4
1	57480	23	100	1	4.34783
1	56534	23	100	1	4.34783
1	59575	24	100	1	4.16667
1	58631	24	100	1	4.16667
1	61667	25	100	1	4
1	60289	25	100	1	4
1	60764	25	100	1	4
1	61578	25	100	1	4
1	56748	23	100	1	4.34783
1	54517	22	100	1	4.54545
1	57473	23	100	1	4.34783
