1000	5000	BasicFFD
d	sum	lb	lbsoln	i/s	opt
1	579340	116	1000	1	8.62069
1	568881	114	1000	1	8.77193
1	568299	114	1000	1	8.77193
1	582209	117	1000	1	8.54701
1	571434	115	1000	1	8.69565
1	580037	117	1000	1	8.54701
1	579180	116	1000	1	8.62069
1	573669	115	1000	1	8.69565
1	578109	116	1000	1	8.62069
1	577857	116	1000	1	8.62069
1	571838	115	1000	1	8.69565
1	585580	118	1000	1	8.47458
1	590001	119	1000	1	8.40336
1	582280	117	1000	1	8.54701
1	571835	115	1000	1	8.69565
1	577675	116	1000	1	8.62069
1	565423	114	1000	1	8.77193
1	569452	114	1000	1	8.77193
1	579454	116	1000	1	8.62069
1	600028	121	1000	1	8.26446
1	568011	114	1000	1	8.77193
1	585038	118	1000	1	8.47458
1	572319	115	1000	1	8.69565
1	570236	115	1000	1	8.69565
1	576068	116	1000	1	8.62069
1	562231	113	1000	1	8.84956
1	561361	113	1000	1	8.84956
1	566107	114	1000	1	8.77193
1	573327	115	1000	1	8.69565
1	586755	118	1000	1	8.47458
1	588413	118	1000	1	8.47458
1	570390	115	1000	1	8.69565
1	572730	115	1000	1	8.69565
1	568744	114	1000	1	8.77193
1	574401	115	1000	1	8.69565
1	586626	118	1000	1	8.47458
1	573975	115	1000	1	8.69565
1	572749	115	1000	1	8.69565
1	585102	118	1000	1	8.47458
1	584845	117	1000	1	8.54701
1	584205	117	1000	1	8.54701
1	592828	119	1000	1	8.40336
1	577932	116	1000	1	8.62069
1	570368	115	1000	1	8.69565
1	589873	118	1000	1	8.47458
1	572709	115	1000	1	8.69565
1	579976	116	1000	1	8.62069
1	583618	117	1000	1	8.54701
1	572177	115	1000	1	8.69565
1	570829	115	1000	1	8.69565
1	576550	116	1000	1	8.62069
1	584626	117	1000	1	8.54701
1	590665	119	1000	1	8.40336
1	583686	117	1000	1	8.54701
1	580319	117	1000	1	8.54701
1	586270	118	1000	1	8.47458
1	578007	116	1000	1	8.62069
1	575508	116	1000	1	8.62069
1	578648	116	1000	1	8.62069
1	573008	115	1000	1	8.69565
1	573061	115	1000	1	8.69565
1	584833	117	1000	1	8.54701
1	584658	117	1000	1	8.54701
1	563117	113	1000	1	8.84956
1	568725	114	1000	1	8.77193
1	572097	115	1000	1	8.69565
1	577831	116	1000	1	8.62069
1	576273	116	1000	1	8.62069
1	588730	118	1000	1	8.47458
1	565834	114	1000	1	8.77193
1	577218	116	1000	1	8.62069
1	583021	117	1000	1	8.54701
1	577708	116	1000	1	8.62069
1	573861	115	1000	1	8.69565
1	571123	115	1000	1	8.69565
1	584487	117	1000	1	8.54701
1	571737	115	1000	1	8.69565
1	554659	111	1000	1	9.00901
1	568655	114	1000	1	8.77193
1	564642	113	1000	1	8.84956
1	566130	114	1000	1	8.77193
1	569733	114	1000	1	8.77193
1	566712	114	1000	1	8.77193
1	573082	115	1000	1	8.69565
1	582872	117	1000	1	8.54701
1	573336	115	1000	1	8.69565
1	574913	115	1000	1	8.69565
1	575662	116	1000	1	8.62069
1	573431	115	1000	1	8.69565
1	566722	114	1000	1	8.77193
1	571653	115	1000	1	8.69565
1	564301	113	1000	1	8.84956
1	585954	118	1000	1	8.47458
1	582338	117	1000	1	8.54701
1	579970	116	1000	1	8.62069
1	597963	120	1000	1	8.33333
1	580358	117	1000	1	8.54701
1	582575	117	1000	1	8.54701
1	579795	116	1000	1	8.62069
1	566071	114	1000	1	8.77193
1	568929	114	1000	1	8.77193
1	572886	115	1000	1	8.69565
1	582306	117	1000	1	8.54701
1	582339	117	1000	1	8.54701
1	579656	116	1000	1	8.62069
1	578444	116	1000	1	8.62069
1	582773	117	1000	1	8.54701
1	563963	113	1000	1	8.84956
1	584305	117	1000	1	8.54701
1	584235	117	1000	1	8.54701
1	570616	115	1000	1	8.69565
1	567053	114	1000	1	8.77193
1	570958	115	1000	1	8.69565
1	581647	117	1000	1	8.54701
1	571462	115	1000	1	8.69565
1	588582	118	1000	1	8.47458
1	571295	115	1000	1	8.69565
1	583695	117	1000	1	8.54701
1	587154	118	1000	1	8.47458
1	576733	116	1000	1	8.62069
1	571793	115	1000	1	8.69565
1	572295	115	1000	1	8.69565
1	585467	118	1000	1	8.47458
1	568919	114	1000	1	8.77193
1	575698	116	1000	1	8.62069
1	592642	119	1000	1	8.40336
1	574918	115	1000	1	8.69565
1	577212	116	1000	1	8.62069
1	570454	115	1000	1	8.69565
1	567783	114	1000	1	8.77193
1	577518	116	1000	1	8.62069
1	573643	115	1000	1	8.69565
1	578873	116	1000	1	8.62069
1	583149	117	1000	1	8.54701
1	584647	117	1000	1	8.54701
1	591107	119	1000	1	8.40336
1	565693	114	1000	1	8.77193
1	578860	116	1000	1	8.62069
1	580170	117	1000	1	8.54701
1	575262	116	1000	1	8.62069
1	577470	116	1000	1	8.62069
1	589123	118	1000	1	8.47458
1	569126	114	1000	1	8.77193
1	564367	113	1000	1	8.84956
1	586011	118	1000	1	8.47458
1	574249	115	1000	1	8.69565
1	567424	114	1000	1	8.77193
1	579802	116	1000	1	8.62069
1	581309	117	1000	1	8.54701
1	559521	112	1000	1	8.92857
1	574727	115	1000	1	8.69565
1	565744	114	1000	1	8.77193
1	565477	114	1000	1	8.77193
1	563365	113	1000	1	8.84956
1	572057	115	1000	1	8.69565
1	578619	116	1000	1	8.62069
1	576929	116	1000	1	8.62069
1	568298	114	1000	1	8.77193
1	570470	115	1000	1	8.69565
1	573992	115	1000	1	8.69565
1	574634	115	1000	1	8.69565
1	559264	112	1000	1	8.92857
1	568421	114	1000	1	8.77193
1	576365	116	1000	1	8.62069
1	571333	115	1000	1	8.69565
1	555174	112	1000	1	8.92857
1	588761	118	1000	1	8.47458
1	579097	116	1000	1	8.62069
1	572729	115	1000	1	8.69565
1	567053	114	1000	1	8.77193
1	579732	116	1000	1	8.62069
1	578262	116	1000	1	8.62069
1	578804	116	1000	1	8.62069
1	582081	117	1000	1	8.54701
1	576097	116	1000	1	8.62069
1	568424	114	1000	1	8.77193
1	574741	115	1000	1	8.69565
1	580926	117	1000	1	8.54701
1	575428	116	1000	1	8.62069
1	587142	118	1000	1	8.47458
1	577642	116	1000	1	8.62069
1	574096	115	1000	1	8.69565
1	582718	117	1000	1	8.54701
1	585829	118	1000	1	8.47458
1	585382	118	1000	1	8.47458
1	570509	115	1000	1	8.69565
1	576986	116	1000	1	8.62069
1	575432	116	1000	1	8.62069
1	576631	116	1000	1	8.62069
1	569416	114	1000	1	8.77193
1	572958	115	1000	1	8.69565
1	566795	114	1000	1	8.77193
1	565667	114	1000	1	8.77193
1	583370	117	1000	1	8.54701
1	579496	116	1000	1	8.62069
1	576822	116	1000	1	8.62069
1	570403	115	1000	1	8.69565
1	595382	120	1000	1	8.33333
1	570912	115	1000	1	8.69565
1	572537	115	1000	1	8.69565
1	577243	116	1000	1	8.62069
1	567314	114	1000	1	8.77193
1	565669	114	1000	1	8.77193
1	576670	116	1000	1	8.62069
1	565746	114	1000	1	8.77193
1	582472	117	1000	1	8.54701
1	570146	115	1000	1	8.69565
1	582123	117	1000	1	8.54701
1	567475	114	1000	1	8.77193
1	578205	116	1000	1	8.62069
1	570317	115	1000	1	8.69565
1	580695	117	1000	1	8.54701
1	593495	119	1000	1	8.40336
1	569069	114	1000	1	8.77193
1	568779	114	1000	1	8.77193
1	580318	117	1000	1	8.54701
1	576003	116	1000	1	8.62069
1	592344	119	1000	1	8.40336
1	585252	118	1000	1	8.47458
1	560852	113	1000	1	8.84956
1	576285	116	1000	1	8.62069
1	575427	116	1000	1	8.62069
1	581017	117	1000	1	8.54701
1	562475	113	1000	1	8.84956
1	573439	115	1000	1	8.69565
1	570500	115	1000	1	8.69565
1	574939	115	1000	1	8.69565
1	577768	116	1000	1	8.62069
1	569014	114	1000	1	8.77193
1	575632	116	1000	1	8.62069
1	568442	114	1000	1	8.77193
1	575761	116	1000	1	8.62069
1	580277	117	1000	1	8.54701
1	576248	116	1000	1	8.62069
1	570341	115	1000	1	8.69565
1	579099	116	1000	1	8.62069
1	578690	116	1000	1	8.62069
1	568375	114	1000	1	8.77193
1	583342	117	1000	1	8.54701
1	566491	114	1000	1	8.77193
1	582427	117	1000	1	8.54701
1	568113	114	1000	1	8.77193
1	569652	114	1000	1	8.77193
1	587051	118	1000	1	8.47458
1	571731	115	1000	1	8.69565
1	584834	117	1000	1	8.54701
1	571520	115	1000	1	8.69565
1	573241	115	1000	1	8.69565
1	584234	117	1000	1	8.54701
1	568983	114	1000	1	8.77193
1	563323	113	1000	1	8.84956
1	567840	114	1000	1	8.77193
1	554729	111	1000	1	9.00901
1	571225	115	1000	1	8.69565
1	579858	116	1000	1	8.62069
1	575017	116	1000	1	8.62069
1	572993	115	1000	1	8.69565
1	571579	115	1000	1	8.69565
1	580264	117	1000	1	8.54701
1	559202	112	1000	1	8.92857
1	581532	117	1000	1	8.54701
1	590705	119	1000	1	8.40336
1	581470	117	1000	1	8.54701
1	578134	116	1000	1	8.62069
1	565246	114	1000	1	8.77193
1	577051	116	1000	1	8.62069
1	578921	116	1000	1	8.62069
1	577351	116	1000	1	8.62069
1	578579	116	1000	1	8.62069
1	575721	116	1000	1	8.62069
1	583926	117	1000	1	8.54701
1	570884	115	1000	1	8.69565
1	570744	115	1000	1	8.69565
1	571143	115	1000	1	8.69565
1	576414	116	1000	1	8.62069
1	590600	119	1000	1	8.40336
1	566113	114	1000	1	8.77193
1	571960	115	1000	1	8.69565
1	578636	116	1000	1	8.62069
1	576658	116	1000	1	8.62069
1	578430	116	1000	1	8.62069
1	577249	116	1000	1	8.62069
1	569571	114	1000	1	8.77193
1	582203	117	1000	1	8.54701
1	582258	117	1000	1	8.54701
1	560939	113	1000	1	8.84956
1	573036	115	1000	1	8.69565
1	576882	116	1000	1	8.62069
1	575721	116	1000	1	8.62069
1	584381	117	1000	1	8.54701
1	582702	117	1000	1	8.54701
1	557064	112	1000	1	8.92857
1	581658	117	1000	1	8.54701
1	584737	117	1000	1	8.54701
1	583069	117	1000	1	8.54701
1	569416	114	1000	1	8.77193
1	575627	116	1000	1	8.62069
1	578727	116	1000	1	8.62069
1	587255	118	1000	1	8.47458
1	554020	111	1000	1	9.00901
1	556636	112	1000	1	8.92857
1	576747	116	1000	1	8.62069
1	561999	113	1000	1	8.84956
1	566562	114	1000	1	8.77193
1	561248	113	1000	1	8.84956
1	570365	115	1000	1	8.69565
1	567985	114	1000	1	8.77193
1	571327	115	1000	1	8.69565
1	567484	114	1000	1	8.77193
1	582128	117	1000	1	8.54701
1	572350	115	1000	1	8.69565
1	565924	114	1000	1	8.77193
1	578317	116	1000	1	8.62069
1	571538	115	1000	1	8.69565
1	569461	114	1000	1	8.77193
1	563584	113	1000	1	8.84956
1	573675	115	1000	1	8.69565
1	568951	114	1000	1	8.77193
1	581534	117	1000	1	8.54701
1	568690	114	1000	1	8.77193
1	572777	115	1000	1	8.69565
1	572127	115	1000	1	8.69565
1	572366	115	1000	1	8.69565
1	581880	117	1000	1	8.54701
1	588044	118	1000	1	8.47458
1	582131	117	1000	1	8.54701
1	581181	117	1000	1	8.54701
1	558804	112	1000	1	8.92857
1	572231	115	1000	1	8.69565
1	591654	119	1000	1	8.40336
1	569287	114	1000	1	8.77193
1	568617	114	1000	1	8.77193
1	576057	116	1000	1	8.62069
1	575426	116	1000	1	8.62069
1	572391	115	1000	1	8.69565
1	590388	119	1000	1	8.40336
1	574864	115	1000	1	8.69565
1	564660	113	1000	1	8.84956
1	578306	116	1000	1	8.62069
1	565861	114	1000	1	8.77193
1	571108	115	1000	1	8.69565
1	572967	115	1000	1	8.69565
1	575215	116	1000	1	8.62069
1	572438	115	1000	1	8.69565
1	564534	113	1000	1	8.84956
1	567330	114	1000	1	8.77193
1	583130	117	1000	1	8.54701
1	578625	116	1000	1	8.62069
1	574788	115	1000	1	8.69565
1	582156	117	1000	1	8.54701
1	575745	116	1000	1	8.62069
1	562601	113	1000	1	8.84956
1	576804	116	1000	1	8.62069
1	583407	117	1000	1	8.54701
1	577682	116	1000	1	8.62069
1	573275	115	1000	1	8.69565
1	586254	118	1000	1	8.47458
1	579804	116	1000	1	8.62069
1	575757	116	1000	1	8.62069
1	572591	115	1000	1	8.69565
1	569845	114	1000	1	8.77193
1	570061	115	1000	1	8.69565
1	573583	115	1000	1	8.69565
1	583321	117	1000	1	8.54701
1	576111	116	1000	1	8.62069
1	571947	115	1000	1	8.69565
1	566075	114	1000	1	8.77193
1	574650	115	1000	1	8.69565
1	579652	116	1000	1	8.62069
1	577043	116	1000	1	8.62069
1	564782	113	1000	1	8.84956
1	575338	116	1000	1	8.62069
1	571826	115	1000	1	8.69565
1	581678	117	1000	1	8.54701
1	571708	115	1000	1	8.69565
1	586471	118	1000	1	8.47458
1	564212	113	1000	1	8.84956
1	572317	115	1000	1	8.69565
1	583068	117	1000	1	8.54701
1	582821	117	1000	1	8.54701
1	573175	115	1000	1	8.69565
1	588112	118	1000	1	8.47458
1	568780	114	1000	1	8.77193
1	572002	115	1000	1	8.69565
1	574853	115	1000	1	8.69565
1	579679	116	1000	1	8.62069
1	581169	117	1000	1	8.54701
1	575436	116	1000	1	8.62069
1	575112	116	1000	1	8.62069
1	574436	115	1000	1	8.69565
1	564758	113	1000	1	8.84956
1	591242	119	1000	1	8.40336
1	578219	116	1000	1	8.62069
1	562115	113	1000	1	8.84956
1	582764	117	1000	1	8.54701
1	566650	114	1000	1	8.77193
1	572963	115	1000	1	8.69565
1	587047	118	1000	1	8.47458
1	573503	115	1000	1	8.69565
1	571616	115	1000	1	8.69565
1	585712	118	1000	1	8.47458
1	579137	116	1000	1	8.62069
1	580950	117	1000	1	8.54701
1	582177	117	1000	1	8.54701
1	582221	117	1000	1	8.54701
1	566549	114	1000	1	8.77193
1	565550	114	1000	1	8.77193
1	560496	113	1000	1	8.84956
1	584256	117	1000	1	8.54701
1	581655	117	1000	1	8.54701
1	580115	117	1000	1	8.54701
1	569626	114	1000	1	8.77193
1	575656	116	1000	1	8.62069
1	574632	115	1000	1	8.69565
1	568128	114	1000	1	8.77193
1	586186	118	1000	1	8.47458
1	573368	115	1000	1	8.69565
1	568823	114	1000	1	8.77193
1	590916	119	1000	1	8.40336
1	572292	115	1000	1	8.69565
1	586859	118	1000	1	8.47458
1	578262	116	1000	1	8.62069
1	565622	114	1000	1	8.77193
1	578094	116	1000	1	8.62069
1	566500	114	1000	1	8.77193
1	584170	117	1000	1	8.54701
1	569639	114	1000	1	8.77193
1	574903	115	1000	1	8.69565
1	561821	113	1000	1	8.84956
1	575784	116	1000	1	8.62069
1	567007	114	1000	1	8.77193
1	573533	115	1000	1	8.69565
1	566111	114	1000	1	8.77193
1	568512	114	1000	1	8.77193
1	580549	117	1000	1	8.54701
1	568405	114	1000	1	8.77193
1	573194	115	1000	1	8.69565
1	564684	113	1000	1	8.84956
1	586137	118	1000	1	8.47458
1	572440	115	1000	1	8.69565
1	570852	115	1000	1	8.69565
1	579096	116	1000	1	8.62069
1	575789	116	1000	1	8.62069
1	564428	113	1000	1	8.84956
1	578994	116	1000	1	8.62069
1	579740	116	1000	1	8.62069
1	565392	114	1000	1	8.77193
1	554270	111	1000	1	9.00901
1	574854	115	1000	1	8.69565
1	572705	115	1000	1	8.69565
1	564253	113	1000	1	8.84956
1	566546	114	1000	1	8.77193
1	582548	117	1000	1	8.54701
1	578592	116	1000	1	8.62069
1	560062	113	1000	1	8.84956
1	577345	116	1000	1	8.62069
1	581587	117	1000	1	8.54701
1	575031	116	1000	1	8.62069
1	580591	117	1000	1	8.54701
1	580595	117	1000	1	8.54701
1	589420	118	1000	1	8.47458
1	577512	116	1000	1	8.62069
1	566186	114	1000	1	8.77193
1	579654	116	1000	1	8.62069
1	569481	114	1000	1	8.77193
1	568452	114	1000	1	8.77193
1	576261	116	1000	1	8.62069
1	568388	114	1000	1	8.77193
1	591137	119	1000	1	8.40336
1	572926	115	1000	1	8.69565
1	576581	116	1000	1	8.62069
1	584890	117	1000	1	8.54701
