500	5000	FFD+
d	sum	lb	lbsoln	i/s	opt
0	290320	59	500	1	8.47458
0	289126	58	500	1	8.62069
0	288623	58	500	1	8.62069
0	294851	59	500	1	8.47458
0	288117	58	500	1	8.62069
0	287024	58	500	1	8.62069
0	287832	58	500	1	8.62069
0	285234	58	500	1	8.62069
0	289418	58	500	1	8.62069
0	284855	57	500	1	8.77193
0	285878	58	500	1	8.62069
0	285512	58	500	1	8.62069
0	290761	59	500	1	8.47458
0	287459	58	500	1	8.62069
0	280319	57	500	1	8.77193
0	287531	58	500	1	8.62069
0	283764	57	500	1	8.77193
0	299333	60	500	1	8.33333
0	290740	59	500	1	8.47458
0	293643	59	500	1	8.47458
0	277178	56	500	1	8.92857
0	291115	59	500	1	8.47458
0	299461	60	500	1	8.33333
0	289453	58	500	1	8.62069
0	292318	59	500	1	8.47458
0	295554	60	500	1	8.33333
0	280174	57	500	1	8.77193
0	290260	59	500	1	8.47458
0	286294	58	500	1	8.62069
0	278884	56	500	1	8.92857
0	289368	58	500	1	8.62069
0	296875	60	500	1	8.33333
0	292131	59	500	1	8.47458
0	277033	56	500	1	8.92857
0	286471	58	500	1	8.62069
0	280559	57	500	1	8.77193
0	274395	55	500	1	9.09091
0	285655	58	500	1	8.62069
0	276810	56	500	1	8.92857
0	285778	58	500	1	8.62069
0	286534	58	500	1	8.62069
0	292171	59	500	1	8.47458
0	305584	62	500	1	8.06452
0	289178	58	500	1	8.62069
0	285472	58	500	1	8.62069
0	278638	56	500	1	8.92857
0	288493	58	500	1	8.62069
0	295248	60	500	1	8.33333
0	287258	58	500	1	8.62069
0	278790	56	500	1	8.92857
0	287096	58	500	1	8.62069
0	289055	58	500	1	8.62069
0	284387	57	500	1	8.77193
0	284904	57	500	1	8.77193
0	291408	59	500	1	8.47458
0	288905	58	500	1	8.62069
0	298256	60	500	1	8.33333
0	293201	59	500	1	8.47458
0	283648	57	500	1	8.77193
0	282954	57	500	1	8.77193
0	292691	59	500	1	8.47458
0	288040	58	500	1	8.62069
0	290617	59	500	1	8.47458
0	293455	59	500	1	8.47458
0	287476	58	500	1	8.62069
0	286063	58	500	1	8.62069
0	284786	57	500	1	8.77193
0	285436	58	500	1	8.62069
0	285253	58	500	1	8.62069
0	273468	55	500	1	9.09091
0	291632	59	500	1	8.47458
0	283591	57	500	1	8.77193
0	286746	58	500	1	8.62069
0	299263	60	500	1	8.33333
0	288342	58	500	1	8.62069
0	284654	57	500	1	8.77193
0	289419	58	500	1	8.62069
0	289937	58	500	1	8.62069
0	287485	58	500	1	8.62069
0	289760	58	500	1	8.62069
0	296156	60	500	1	8.33333
0	291765	59	500	1	8.47458
0	286482	58	500	1	8.62069
0	287140	58	500	1	8.62069
0	286999	58	500	1	8.62069
0	292208	59	500	1	8.47458
0	288221	58	500	1	8.62069
0	284437	57	500	1	8.77193
0	290491	59	500	1	8.47458
0	295624	60	500	1	8.33333
0	289303	58	500	1	8.62069
0	296059	60	500	1	8.33333
0	293074	59	500	1	8.47458
0	290049	59	500	1	8.47458
0	291771	59	500	1	8.47458
0	292113	59	500	1	8.47458
0	286886	58	500	1	8.62069
0	297406	60	500	1	8.33333
0	301241	61	500	1	8.19672
0	286644	58	500	1	8.62069
0	292499	59	500	1	8.47458
0	288437	58	500	1	8.62069
0	287823	58	500	1	8.62069
0	284044	57	500	1	8.77193
0	297834	60	500	1	8.33333
0	287196	58	500	1	8.62069
0	280372	57	500	1	8.77193
0	290266	59	500	1	8.47458
0	292122	59	500	1	8.47458
0	291458	59	500	1	8.47458
0	288901	58	500	1	8.62069
0	289503	58	500	1	8.62069
0	281731	57	500	1	8.77193
0	285126	58	500	1	8.62069
0	285072	58	500	1	8.62069
0	286679	58	500	1	8.62069
0	295025	60	500	1	8.33333
0	288551	58	500	1	8.62069
0	295620	60	500	1	8.33333
0	286001	58	500	1	8.62069
0	279897	56	500	1	8.92857
0	289370	58	500	1	8.62069
0	283335	57	500	1	8.77193
0	295422	60	500	1	8.33333
0	286494	58	500	1	8.62069
0	286127	58	500	1	8.62069
0	296176	60	500	1	8.33333
0	277579	56	500	1	8.92857
0	279830	56	500	1	8.92857
0	287199	58	500	1	8.62069
0	276170	56	500	1	8.92857
0	279785	56	500	1	8.92857
0	292008	59	500	1	8.47458
0	288028	58	500	1	8.62069
0	294712	59	500	1	8.47458
0	285109	58	500	1	8.62069
0	289649	58	500	1	8.62069
0	287714	58	500	1	8.62069
0	283847	57	500	1	8.77193
0	279413	56	500	1	8.92857
0	282774	57	500	1	8.77193
0	281049	57	500	1	8.77193
0	291385	59	500	1	8.47458
0	288294	58	500	1	8.62069
0	289437	58	500	1	8.62069
0	292764	59	500	1	8.47458
0	287784	58	500	1	8.62069
0	291315	59	500	1	8.47458
0	285880	58	500	1	8.62069
0	292986	59	500	1	8.47458
0	273948	55	500	1	9.09091
0	281017	57	500	1	8.77193
0	295311	60	500	1	8.33333
0	283934	57	500	1	8.77193
0	289128	58	500	1	8.62069
0	290010	59	500	1	8.47458
0	293753	59	500	1	8.47458
0	294801	59	500	1	8.47458
0	278405	56	500	1	8.92857
0	284058	57	500	1	8.77193
0	284286	57	500	1	8.77193
0	273235	55	500	1	9.09091
0	278678	56	500	1	8.92857
0	288332	58	500	1	8.62069
0	284800	57	500	1	8.77193
0	290210	59	500	1	8.47458
0	283034	57	500	1	8.77193
0	286561	58	500	1	8.62069
0	291765	59	500	1	8.47458
0	291584	59	500	1	8.47458
0	281044	57	500	1	8.77193
0	274338	55	500	1	9.09091
0	287375	58	500	1	8.62069
0	290256	59	500	1	8.47458
0	286630	58	500	1	8.62069
0	288532	58	500	1	8.62069
0	298882	60	500	1	8.33333
0	284878	57	500	1	8.77193
0	292432	59	500	1	8.47458
0	290605	59	500	1	8.47458
0	289983	58	500	1	8.62069
0	290057	59	500	1	8.47458
0	292812	59	500	1	8.47458
0	281465	57	500	1	8.77193
0	288450	58	500	1	8.62069
0	283324	57	500	1	8.77193
0	289341	58	500	1	8.62069
0	285568	58	500	1	8.62069
0	279053	56	500	1	8.92857
0	288200	58	500	1	8.62069
0	287591	58	500	1	8.62069
0	281225	57	500	1	8.77193
0	286720	58	500	1	8.62069
0	288127	58	500	1	8.62069
0	291501	59	500	1	8.47458
0	296632	60	500	1	8.33333
0	280451	57	500	1	8.77193
0	288025	58	500	1	8.62069
0	280802	57	500	1	8.77193
0	286011	58	500	1	8.62069
0	289293	58	500	1	8.62069
0	285641	58	500	1	8.62069
0	280175	57	500	1	8.77193
0	287203	58	500	1	8.62069
0	283168	57	500	1	8.77193
0	281213	57	500	1	8.77193
0	288468	58	500	1	8.62069
0	291106	59	500	1	8.47458
0	296550	60	500	1	8.33333
0	290833	59	500	1	8.47458
0	289388	58	500	1	8.62069
0	287779	58	500	1	8.62069
0	284773	57	500	1	8.77193
0	281996	57	500	1	8.77193
0	290899	59	500	1	8.47458
0	285560	58	500	1	8.62069
0	288669	58	500	1	8.62069
0	285823	58	500	1	8.62069
0	290664	59	500	1	8.47458
0	290732	59	500	1	8.47458
0	286371	58	500	1	8.62069
0	285646	58	500	1	8.62069
0	287965	58	500	1	8.62069
0	281946	57	500	1	8.77193
0	286496	58	500	1	8.62069
0	297496	60	500	1	8.33333
0	282757	57	500	1	8.77193
0	288258	58	500	1	8.62069
0	277489	56	500	1	8.92857
0	287535	58	500	1	8.62069
0	288951	58	500	1	8.62069
0	285791	58	500	1	8.62069
0	284828	57	500	1	8.77193
0	279102	56	500	1	8.92857
0	282067	57	500	1	8.77193
0	285152	58	500	1	8.62069
0	289478	58	500	1	8.62069
0	285727	58	500	1	8.62069
0	284043	57	500	1	8.77193
0	295144	60	500	1	8.33333
0	290228	59	500	1	8.47458
0	286849	58	500	1	8.62069
0	289030	58	500	1	8.62069
0	279211	56	500	1	8.92857
0	284964	57	500	1	8.77193
0	289213	58	500	1	8.62069
0	286331	58	500	1	8.62069
0	283021	57	500	1	8.77193
0	294118	59	500	1	8.47458
0	285715	58	500	1	8.62069
0	281425	57	500	1	8.77193
0	289333	58	500	1	8.62069
0	287949	58	500	1	8.62069
0	290596	59	500	1	8.47458
0	292782	59	500	1	8.47458
0	285070	58	500	1	8.62069
0	283473	57	500	1	8.77193
0	294901	59	500	1	8.47458
0	291089	59	500	1	8.47458
