100	5000	BasicFFD
0	57134	12	100	1	8.33333
0	56632	12	100	1	8.33333
0	57201	12	100	1	8.33333
0	60532	13	100	1	7.69231
0	57914	12	100	1	8.33333
0	58504	12	100	1	8.33333
0	54242	11	100	1	9.09091
0	58446	12	100	1	8.33333
0	56008	12	100	1	8.33333
0	55660	12	100	1	8.33333
0	58426	12	100	1	8.33333
0	58241	12	100	1	8.33333
0	59516	12	100	1	8.33333
0	57307	12	100	1	8.33333
0	58147	12	100	1	8.33333
0	60869	13	100	1	7.69231
0	61337	13	100	1	7.69231
0	55121	12	100	1	8.33333
0	51979	11	100	1	9.09091
0	57644	12	100	1	8.33333
0	57940	12	100	1	8.33333
0	58390	12	100	1	8.33333
0	55736	12	100	1	8.33333
0	56287	12	100	1	8.33333
0	58227	12	100	1	8.33333
0	55540	12	100	1	8.33333
0	54439	11	100	1	9.09091
0	60345	13	100	1	7.69231
0	57821	12	100	1	8.33333
0	56527	12	100	1	8.33333
0	53077	11	100	1	9.09091
0	54552	11	100	1	9.09091
0	56460	12	100	1	8.33333
0	55750	12	100	1	8.33333
0	54960	11	100	1	9.09091
0	57219	12	100	1	8.33333
0	58730	12	100	1	8.33333
0	52468	11	100	1	9.09091
0	56773	12	100	1	8.33333
0	56430	12	100	1	8.33333
0	57044	12	100	1	8.33333
0	57344	12	100	1	8.33333
0	59959	12	100	1	8.33333
0	58344	12	100	1	8.33333
0	56086	12	100	1	8.33333
0	56255	12	100	1	8.33333
0	60757	13	100	1	7.69231
0	57691	12	100	1	8.33333
0	59663	12	100	1	8.33333
0	59378	12	100	1	8.33333
0	53728	11	100	1	9.09091
0	53470	11	100	1	9.09091
0	56598	12	100	1	8.33333
0	58491	12	100	1	8.33333
0	55753	12	100	1	8.33333
0	57155	12	100	1	8.33333
0	60319	13	100	1	7.69231
0	54232	11	100	1	9.09091
0	59348	12	100	1	8.33333
0	57714	12	100	1	8.33333
0	54464	11	100	1	9.09091
0	58170	12	100	1	8.33333
0	57979	12	100	1	8.33333
0	61424	13	100	1	7.69231
0	58031	12	100	1	8.33333
0	55742	12	100	1	8.33333
0	58191	12	100	1	8.33333
0	57162	12	100	1	8.33333
0	58046	12	100	1	8.33333
0	59777	12	100	1	8.33333
0	52369	11	100	1	9.09091
0	54045	11	100	1	9.09091
0	59515	12	100	1	8.33333
0	57823	12	100	1	8.33333
0	55453	12	100	1	8.33333
0	57169	12	100	1	8.33333
0	57687	12	100	1	8.33333
0	58378	12	100	1	8.33333
0	56444	12	100	1	8.33333
0	57519	12	100	1	8.33333
0	57204	12	100	1	8.33333
0	57423	12	100	1	8.33333
0	56043	12	100	1	8.33333
0	62018	13	100	1	7.69231
0	57669	12	100	1	8.33333
0	60051	13	100	1	7.69231
0	60298	13	100	1	7.69231
0	57709	12	100	1	8.33333
0	59590	12	100	1	8.33333
0	58915	12	100	1	8.33333
0	59314	12	100	1	8.33333
0	56274	12	100	1	8.33333
0	54645	11	100	1	9.09091
0	54777	11	100	1	9.09091
0	62683	13	100	1	7.69231
0	55370	12	100	1	8.33333
0	55232	12	100	1	8.33333
0	58039	12	100	1	8.33333
0	56803	12	100	1	8.33333
0	59724	12	100	1	8.33333
0	53102	11	100	1	9.09091
0	58167	12	100	1	8.33333
0	57169	12	100	1	8.33333
0	57179	12	100	1	8.33333
0	56532	12	100	1	8.33333
0	59419	12	100	1	8.33333
0	57825	12	100	1	8.33333
0	53804	11	100	1	9.09091
0	56184	12	100	1	8.33333
0	56184	12	100	1	8.33333
0	56438	12	100	1	8.33333
0	57705	12	100	1	8.33333
0	54181	11	100	1	9.09091
0	58028	12	100	1	8.33333
0	57497	12	100	1	8.33333
0	52233	11	100	1	9.09091
0	58405	12	100	1	8.33333
0	56163	12	100	1	8.33333
0	59317	12	100	1	8.33333
0	57392	12	100	1	8.33333
0	57260	12	100	1	8.33333
0	55270	12	100	1	8.33333
0	54510	11	100	1	9.09091
0	51891	11	100	1	9.09091
0	57247	12	100	1	8.33333
0	57590	12	100	1	8.33333
0	59867	12	100	1	8.33333
0	57051	12	100	1	8.33333
0	58481	12	100	1	8.33333
0	57753	12	100	1	8.33333
0	58824	12	100	1	8.33333
0	56277	12	100	1	8.33333
0	54932	11	100	1	9.09091
0	57337	12	100	1	8.33333
0	56184	12	100	1	8.33333
0	54075	11	100	1	9.09091
0	58772	12	100	1	8.33333
0	57965	12	100	1	8.33333
0	57683	12	100	1	8.33333
0	58593	12	100	1	8.33333
0	55175	12	100	1	8.33333
0	55935	12	100	1	8.33333
0	62992	13	100	1	7.69231
0	57931	12	100	1	8.33333
0	57437	12	100	1	8.33333
0	55203	12	100	1	8.33333
0	59230	12	100	1	8.33333
0	58059	12	100	1	8.33333
0	62456	13	100	1	7.69231
0	57490	12	100	1	8.33333
0	56137	12	100	1	8.33333
0	51263	11	100	1	9.09091
0	59262	12	100	1	8.33333
0	56514	12	100	1	8.33333
0	60252	13	100	1	7.69231
0	60197	13	100	1	7.69231
0	58072	12	100	1	8.33333
0	59355	12	100	1	8.33333
0	60171	13	100	1	7.69231
0	58881	12	100	1	8.33333
0	58544	12	100	1	8.33333
0	59741	12	100	1	8.33333
0	59605	12	100	1	8.33333
0	60643	13	100	1	7.69231
0	53715	11	100	1	9.09091
0	55370	12	100	1	8.33333
0	60462	13	100	1	7.69231
0	62442	13	100	1	7.69231
0	60164	13	100	1	7.69231
0	56853	12	100	1	8.33333
0	57237	12	100	1	8.33333
0	52266	11	100	1	9.09091
0	58661	12	100	1	8.33333
0	57636	12	100	1	8.33333
0	57395	12	100	1	8.33333
0	56545	12	100	1	8.33333
0	62018	13	100	1	7.69231
0	58563	12	100	1	8.33333
0	58989	12	100	1	8.33333
0	54545	11	100	1	9.09091
0	55469	12	100	1	8.33333
0	56221	12	100	1	8.33333
0	54802	11	100	1	9.09091
0	52127	11	100	1	9.09091
0	51893	11	100	1	9.09091
0	56231	12	100	1	8.33333
0	57352	12	100	1	8.33333
0	60118	13	100	1	7.69231
0	56344	12	100	1	8.33333
0	58409	12	100	1	8.33333
0	55202	12	100	1	8.33333
0	53982	11	100	1	9.09091
0	57680	12	100	1	8.33333
0	57980	12	100	1	8.33333
0	56365	12	100	1	8.33333
0	59743	12	100	1	8.33333
0	61397	13	100	1	7.69231
0	57871	12	100	1	8.33333
0	55986	12	100	1	8.33333
0	62468	13	100	1	7.69231
0	55612	12	100	1	8.33333
0	55738	12	100	1	8.33333
0	54369	11	100	1	9.09091
0	56736	12	100	1	8.33333
0	55818	12	100	1	8.33333
0	53232	11	100	1	9.09091
0	56881	12	100	1	8.33333
0	57636	12	100	1	8.33333
0	58906	12	100	1	8.33333
0	58871	12	100	1	8.33333
0	62141	13	100	1	7.69231
0	54006	11	100	1	9.09091
0	58203	12	100	1	8.33333
0	56852	12	100	1	8.33333
0	62516	13	100	1	7.69231
0	57677	12	100	1	8.33333
0	55249	12	100	1	8.33333
0	59751	12	100	1	8.33333
0	54857	11	100	1	9.09091
0	56279	12	100	1	8.33333
0	60568	13	100	1	7.69231
0	57632	12	100	1	8.33333
0	60860	13	100	1	7.69231
0	58720	12	100	1	8.33333
0	60236	13	100	1	7.69231
0	56927	12	100	1	8.33333
0	57077	12	100	1	8.33333
0	59279	12	100	1	8.33333
0	60433	13	100	1	7.69231
0	57027	12	100	1	8.33333
0	57880	12	100	1	8.33333
0	60122	13	100	1	7.69231
0	55450	12	100	1	8.33333
0	53914	11	100	1	9.09091
0	56283	12	100	1	8.33333
0	55411	12	100	1	8.33333
0	58949	12	100	1	8.33333
0	59382	12	100	1	8.33333
0	55420	12	100	1	8.33333
0	62220	13	100	1	7.69231
0	59475	12	100	1	8.33333
0	53713	11	100	1	9.09091
0	54770	11	100	1	9.09091
0	59331	12	100	1	8.33333
0	55592	12	100	1	8.33333
0	60391	13	100	1	7.69231
0	63262	13	100	1	7.69231
0	54280	11	100	1	9.09091
0	59128	12	100	1	8.33333
0	55552	12	100	1	8.33333
0	54654	11	100	1	9.09091
0	57734	12	100	1	8.33333
0	58476	12	100	1	8.33333
0	58120	12	100	1	8.33333
0	54220	11	100	1	9.09091
0	59686	12	100	1	8.33333
0	56255	12	100	1	8.33333
0	58097	12	100	1	8.33333
0	56844	12	100	1	8.33333
0	59846	12	100	1	8.33333
0	58429	12	100	1	8.33333
0	57687	12	100	1	8.33333
0	55721	12	100	1	8.33333
0	60719	13	100	1	7.69231
0	61133	13	100	1	7.69231
0	60170	13	100	1	7.69231
0	57483	12	100	1	8.33333
0	58573	12	100	1	8.33333
0	54171	11	100	1	9.09091
0	53550	11	100	1	9.09091
0	62975	13	100	1	7.69231
0	54587	11	100	1	9.09091
0	56862	12	100	1	8.33333
0	58947	12	100	1	8.33333
0	56002	12	100	1	8.33333
0	53329	11	100	1	9.09091
0	59423	12	100	1	8.33333
0	58200	12	100	1	8.33333
0	55330	12	100	1	8.33333
0	55370	12	100	1	8.33333
0	60161	13	100	1	7.69231
0	57790	12	100	1	8.33333
0	60512	13	100	1	7.69231
0	56219	12	100	1	8.33333
0	59340	12	100	1	8.33333
0	58987	12	100	1	8.33333
0	54056	11	100	1	9.09091
0	52270	11	100	1	9.09091
0	59174	12	100	1	8.33333
0	54196	11	100	1	9.09091
0	54529	11	100	1	9.09091
0	53269	11	100	1	9.09091
0	60036	13	100	1	7.69231
0	58602	12	100	1	8.33333
0	54969	11	100	1	9.09091
0	60944	13	100	1	7.69231
0	56656	12	100	1	8.33333
0	60287	13	100	1	7.69231
0	59065	12	100	1	8.33333
0	54911	11	100	1	9.09091
0	58145	12	100	1	8.33333
0	56055	12	100	1	8.33333
0	55099	12	100	1	8.33333
0	56565	12	100	1	8.33333
0	63660	13	100	1	7.69231
0	57093	12	100	1	8.33333
0	56374	12	100	1	8.33333
0	57895	12	100	1	8.33333
0	55879	12	100	1	8.33333
0	59931	12	100	1	8.33333
0	59447	12	100	1	8.33333
0	52429	11	100	1	9.09091
0	57094	12	100	1	8.33333
0	59697	12	100	1	8.33333
0	54313	11	100	1	9.09091
0	58834	12	100	1	8.33333
0	57361	12	100	1	8.33333
0	57351	12	100	1	8.33333
0	55847	12	100	1	8.33333
0	57370	12	100	1	8.33333
0	58847	12	100	1	8.33333
0	58492	12	100	1	8.33333
0	60313	13	100	1	7.69231
0	54059	11	100	1	9.09091
0	57212	12	100	1	8.33333
0	57935	12	100	1	8.33333
0	57538	12	100	1	8.33333
0	58980	12	100	1	8.33333
0	57744	12	100	1	8.33333
0	57148	12	100	1	8.33333
0	60148	13	100	1	7.69231
0	56164	12	100	1	8.33333
0	55908	12	100	1	8.33333
0	54467	11	100	1	9.09091
0	57917	12	100	1	8.33333
0	53963	11	100	1	9.09091
0	55341	12	100	1	8.33333
0	61818	13	100	1	7.69231
0	60329	13	100	1	7.69231
0	59459	12	100	1	8.33333
0	64198	13	100	1	7.69231
0	54870	11	100	1	9.09091
0	56948	12	100	1	8.33333
0	59799	12	100	1	8.33333
0	54340	11	100	1	9.09091
0	56231	12	100	1	8.33333
0	57069	12	100	1	8.33333
0	58371	12	100	1	8.33333
0	56760	12	100	1	8.33333
0	54983	11	100	1	9.09091
0	60939	13	100	1	7.69231
0	56230	12	100	1	8.33333
0	56038	12	100	1	8.33333
0	57196	12	100	1	8.33333
0	58561	12	100	1	8.33333
0	59327	12	100	1	8.33333
0	55093	12	100	1	8.33333
0	57139	12	100	1	8.33333
0	58539	12	100	1	8.33333
0	56476	12	100	1	8.33333
0	57791	12	100	1	8.33333
