500	1250	PairSmallest
d	sum	lb	lbsoln	i/s	opt
1	284638	228	500	1	2.19298
1	289809	232	500	1	2.15517
1	289746	232	500	1	2.15517
1	282551	227	500	1	2.20264
1	278781	224	500	1	2.23214
1	290814	233	500	1	2.14592
1	291788	234	500	1	2.13675
1	290958	233	500	1	2.14592
1	276835	222	500	1	2.25225
1	291937	234	500	1	2.13675
1	294148	236	500	1	2.11864
1	280269	225	500	1	2.22222
1	296904	238	500	1	2.10084
1	291314	234	500	1	2.13675
1	289936	232	500	1	2.15517
1	284881	228	500	1	2.19298
1	293180	235	500	1	2.12766
1	287070	230	500	1	2.17391
1	297981	239	500	1	2.09205
1	295148	237	500	1	2.1097
1	280558	225	500	1	2.22222
1	290558	233	500	1	2.14592
1	293392	235	500	1	2.12766
1	294418	236	500	1	2.11864
1	288536	231	500	1	2.1645
1	291440	234	500	1	2.13675
1	296015	237	500	1	2.1097
1	288506	231	500	1	2.1645
1	287977	231	500	1	2.1645
1	277024	222	500	1	2.25225
1	289985	232	500	1	2.15517
1	285248	229	500	1	2.18341
1	282993	227	500	1	2.20264
1	282599	227	500	1	2.20264
1	291261	234	500	1	2.13675
1	281570	226	500	1	2.21239
1	287165	230	500	1	2.17391
1	290571	233	500	1	2.14592
1	290485	233	500	1	2.14592
1	291394	234	500	1	2.13675
1	285063	229	500	1	2.18341
1	287263	230	500	1	2.17391
1	282558	227	500	1	2.20264
1	290157	233	500	1	2.14592
1	286862	230	500	1	2.17391
1	285136	229	500	1	2.18341
1	290479	233	500	1	2.14592
1	288326	231	500	1	2.1645
1	281060	225	500	1	2.22222
1	283660	227	500	1	2.20264
1	281599	226	500	1	2.21239
1	292214	234	500	1	2.13675
1	288801	232	500	1	2.15517
1	294304	236	500	1	2.11864
1	283901	228	500	1	2.19298
1	291759	234	500	1	2.13675
1	275646	221	500	1	2.26244
1	292035	234	500	1	2.13675
1	279033	224	500	1	2.23214
1	286663	230	500	1	2.17391
1	288426	231	500	1	2.1645
1	290886	233	500	1	2.14592
1	290162	233	500	1	2.14592
1	289412	232	500	1	2.15517
1	291312	234	500	1	2.13675
1	291764	234	500	1	2.13675
1	285133	229	500	1	2.18341
1	281941	226	500	1	2.21239
1	288309	231	500	1	2.1645
1	297278	238	500	1	2.10084
1	287941	231	500	1	2.1645
1	288614	231	500	1	2.1645
1	294490	236	500	1	2.11864
1	291193	233	500	1	2.14592
1	287244	230	500	1	2.17391
1	290380	233	500	1	2.14592
1	286377	230	500	1	2.17391
1	290945	233	500	1	2.14592
1	283755	228	500	1	2.19298
1	291578	234	500	1	2.13675
1	280205	225	500	1	2.22222
1	283104	227	500	1	2.20264
1	287258	230	500	1	2.17391
1	291743	234	500	1	2.13675
1	287043	230	500	1	2.17391
1	285342	229	500	1	2.18341
1	273914	220	500	1	2.27273
1	277202	222	500	1	2.25225
1	291731	234	500	1	2.13675
1	284236	228	500	1	2.19298
1	296516	238	500	1	2.10084
1	290385	233	500	1	2.14592
1	289325	232	500	1	2.15517
1	283687	227	500	1	2.20264
1	286383	230	500	1	2.17391
1	289925	232	500	1	2.15517
1	290616	233	500	1	2.14592
1	277731	223	500	1	2.24215
1	287866	231	500	1	2.1645
1	285142	229	500	1	2.18341
1	288135	231	500	1	2.1645
1	290008	233	500	1	2.14592
1	288418	231	500	1	2.1645
1	288631	231	500	1	2.1645
1	287855	231	500	1	2.1645
1	286015	229	500	1	2.18341
1	287963	231	500	1	2.1645
1	276360	222	500	1	2.25225
1	277733	223	500	1	2.24215
1	290645	233	500	1	2.14592
1	290968	233	500	1	2.14592
1	284470	228	500	1	2.19298
1	299268	240	500	1	2.08333
1	286558	230	500	1	2.17391
1	287964	231	500	1	2.1645
1	289227	232	500	1	2.15517
1	294262	236	500	1	2.11864
1	284316	228	500	1	2.19298
1	283615	227	500	1	2.20264
1	286338	230	500	1	2.17391
1	287803	231	500	1	2.1645
1	288080	231	500	1	2.1645
1	289837	232	500	1	2.15517
1	285501	229	500	1	2.18341
1	284143	228	500	1	2.19298
1	297379	238	500	1	2.10084
1	293059	235	500	1	2.12766
1	289406	232	500	1	2.15517
1	286993	230	500	1	2.17391
1	295739	237	500	1	2.1097
1	287870	231	500	1	2.1645
1	284552	228	500	1	2.19298
1	278820	224	500	1	2.23214
1	284805	228	500	1	2.19298
1	281735	226	500	1	2.21239
1	287315	230	500	1	2.17391
1	287346	230	500	1	2.17391
1	291782	234	500	1	2.13675
1	284562	228	500	1	2.19298
1	288143	231	500	1	2.1645
1	283691	227	500	1	2.20264
1	302601	243	500	1	2.05761
1	294958	236	500	1	2.11864
1	285745	229	500	1	2.18341
1	287350	230	500	1	2.17391
1	289446	232	500	1	2.15517
1	278876	224	500	1	2.23214
1	289270	232	500	1	2.15517
1	280034	225	500	1	2.22222
1	288532	231	500	1	2.1645
1	280034	225	500	1	2.22222
1	282223	226	500	1	2.21239
1	293174	235	500	1	2.12766
1	282426	226	500	1	2.21239
1	279483	224	500	1	2.23214
1	276944	222	500	1	2.25225
1	287473	230	500	1	2.17391
1	279054	224	500	1	2.23214
1	291943	234	500	1	2.13675
1	290508	233	500	1	2.14592
1	293484	235	500	1	2.12766
1	296469	238	500	1	2.10084
1	303020	243	500	1	2.05761
1	296648	238	500	1	2.10084
1	294919	236	500	1	2.11864
1	288816	232	500	1	2.15517
1	285811	229	500	1	2.18341
1	282029	226	500	1	2.21239
1	299754	240	500	1	2.08333
1	284210	228	500	1	2.19298
1	288999	232	500	1	2.15517
1	291195	233	500	1	2.14592
1	291657	234	500	1	2.13675
1	296950	238	500	1	2.10084
1	293270	235	500	1	2.12766
1	291285	234	500	1	2.13675
1	293715	235	500	1	2.12766
1	282459	226	500	1	2.21239
1	286463	230	500	1	2.17391
1	293945	236	500	1	2.11864
1	283252	227	500	1	2.20264
1	291398	234	500	1	2.13675
1	281860	226	500	1	2.21239
1	297624	239	500	1	2.09205
1	276411	222	500	1	2.25225
1	294247	236	500	1	2.11864
1	288174	231	500	1	2.1645
1	286530	230	500	1	2.17391
1	284152	228	500	1	2.19298
1	278386	223	500	1	2.24215
1	288415	231	500	1	2.1645
1	296117	237	500	1	2.1097
1	292542	235	500	1	2.12766
1	288075	231	500	1	2.1645
1	283048	227	500	1	2.20264
1	286352	230	500	1	2.17391
1	292217	234	500	1	2.13675
1	291971	234	500	1	2.13675
1	283538	227	500	1	2.20264
1	282255	226	500	1	2.21239
1	276058	221	500	1	2.26244
1	279960	224	500	1	2.23214
1	295792	237	500	1	2.1097
1	289207	232	500	1	2.15517
1	284534	228	500	1	2.19298
1	289748	232	500	1	2.15517
1	288726	231	500	1	2.1645
1	297707	239	500	1	2.09205
1	277915	223	500	1	2.24215
1	293358	235	500	1	2.12766
1	279925	224	500	1	2.23214
1	292600	235	500	1	2.12766
1	289217	232	500	1	2.15517
1	291514	234	500	1	2.13675
1	282656	227	500	1	2.20264
1	292593	235	500	1	2.12766
1	282099	226	500	1	2.21239
1	285028	229	500	1	2.18341
1	284552	228	500	1	2.19298
1	297288	238	500	1	2.10084
1	290462	233	500	1	2.14592
1	285451	229	500	1	2.18341
1	287221	230	500	1	2.17391
1	286661	230	500	1	2.17391
1	280362	225	500	1	2.22222
1	295584	237	500	1	2.1097
1	287233	230	500	1	2.17391
1	291369	234	500	1	2.13675
1	292197	234	500	1	2.13675
1	287928	231	500	1	2.1645
1	293104	235	500	1	2.12766
1	285218	229	500	1	2.18341
1	284535	228	500	1	2.19298
1	291282	234	500	1	2.13675
1	292744	235	500	1	2.12766
1	290789	233	500	1	2.14592
1	286469	230	500	1	2.17391
1	287052	230	500	1	2.17391
1	290677	233	500	1	2.14592
1	299175	240	500	1	2.08333
1	284147	228	500	1	2.19298
1	280454	225	500	1	2.22222
1	299067	240	500	1	2.08333
1	290960	233	500	1	2.14592
1	282519	227	500	1	2.20264
1	292468	234	500	1	2.13675
1	285379	229	500	1	2.18341
1	291015	233	500	1	2.14592
1	287852	231	500	1	2.1645
1	286767	230	500	1	2.17391
1	288627	231	500	1	2.1645
1	281314	226	500	1	2.21239
1	288256	231	500	1	2.1645
1	292304	234	500	1	2.13675
1	289130	232	500	1	2.15517
1	289154	232	500	1	2.15517
1	287800	231	500	1	2.1645
1	275731	221	500	1	2.26244
1	285866	229	500	1	2.18341
1	287205	230	500	1	2.17391
1	285436	229	500	1	2.18341
1	285534	229	500	1	2.18341
1	289793	232	500	1	2.15517
1	288513	231	500	1	2.1645
1	282798	227	500	1	2.20264
1	284880	228	500	1	2.19298
1	284728	228	500	1	2.19298
1	281706	226	500	1	2.21239
1	288495	231	500	1	2.1645
1	289403	232	500	1	2.15517
1	290597	233	500	1	2.14592
1	291027	233	500	1	2.14592
1	290756	233	500	1	2.14592
1	298407	239	500	1	2.09205
1	281139	225	500	1	2.22222
1	287717	231	500	1	2.1645
1	281977	226	500	1	2.21239
1	289600	232	500	1	2.15517
1	283374	227	500	1	2.20264
1	288827	232	500	1	2.15517
1	283249	227	500	1	2.20264
1	284277	228	500	1	2.19298
1	290987	233	500	1	2.14592
1	286415	230	500	1	2.17391
1	278269	223	500	1	2.24215
1	275588	221	500	1	2.26244
1	291938	234	500	1	2.13675
1	283680	227	500	1	2.20264
1	291390	234	500	1	2.13675
1	289639	232	500	1	2.15517
1	283623	227	500	1	2.20264
1	288626	231	500	1	2.1645
1	290401	233	500	1	2.14592
1	291477	234	500	1	2.13675
1	294516	236	500	1	2.11864
1	289374	232	500	1	2.15517
1	287387	230	500	1	2.17391
1	298720	239	500	1	2.09205
1	274987	220	500	1	2.27273
1	295136	237	500	1	2.1097
1	287392	230	500	1	2.17391
1	290772	233	500	1	2.14592
1	285051	229	500	1	2.18341
1	280363	225	500	1	2.22222
1	280257	225	500	1	2.22222
1	282995	227	500	1	2.20264
1	281319	226	500	1	2.21239
1	292165	234	500	1	2.13675
1	292400	234	500	1	2.13675
1	294775	236	500	1	2.11864
1	293957	236	500	1	2.11864
1	292891	235	500	1	2.12766
1	288387	231	500	1	2.1645
1	289493	232	500	1	2.15517
1	285694	229	500	1	2.18341
1	292277	234	500	1	2.13675
1	286206	229	500	1	2.18341
1	279761	224	500	1	2.23214
1	290295	233	500	1	2.14592
1	294523	236	500	1	2.11864
1	287337	230	500	1	2.17391
1	291460	234	500	1	2.13675
1	295016	237	500	1	2.1097
1	279076	224	500	1	2.23214
1	280594	225	500	1	2.22222
1	285141	229	500	1	2.18341
1	291173	233	500	1	2.14592
1	285809	229	500	1	2.18341
1	289789	232	500	1	2.15517
1	292099	234	500	1	2.13675
1	287175	230	500	1	2.17391
1	277816	223	500	1	2.24215
1	296558	238	500	1	2.10084
1	304830	244	500	1	2.04918
1	291575	234	500	1	2.13675
1	288539	231	500	1	2.1645
1	281291	226	500	1	2.21239
1	284869	228	500	1	2.19298
1	293360	235	500	1	2.12766
1	296637	238	500	1	2.10084
1	291952	234	500	1	2.13675
1	288383	231	500	1	2.1645
1	296800	238	500	1	2.10084
1	280819	225	500	1	2.22222
1	287993	231	500	1	2.1645
1	280759	225	500	1	2.22222
1	291847	234	500	1	2.13675
1	297754	239	500	1	2.09205
1	283596	227	500	1	2.20264
1	287417	230	500	1	2.17391
1	289302	232	500	1	2.15517
1	283521	227	500	1	2.20264
1	288512	231	500	1	2.1645
1	300479	241	500	1	2.07469
1	283401	227	500	1	2.20264
1	288559	231	500	1	2.1645
1	289229	232	500	1	2.15517
1	288964	232	500	1	2.15517
1	281854	226	500	1	2.21239
1	282674	227	500	1	2.20264
1	278358	223	500	1	2.24215
1	289186	232	500	1	2.15517
1	284000	228	500	1	2.19298
1	288013	231	500	1	2.1645
1	289445	232	500	1	2.15517
1	285386	229	500	1	2.18341
1	288389	231	500	1	2.1645
1	290204	233	500	1	2.14592
1	295877	237	500	1	2.1097
1	289388	232	500	1	2.15517
1	277793	223	500	1	2.24215
1	293776	236	500	1	2.11864
1	291158	233	500	1	2.14592
1	295364	237	500	1	2.1097
1	291187	233	500	1	2.14592
1	288102	231	500	1	2.1645
1	286668	230	500	1	2.17391
1	296702	238	500	1	2.10084
1	286701	230	500	1	2.17391
1	283247	227	500	1	2.20264
1	282639	227	500	1	2.20264
1	287714	231	500	1	2.1645
1	284537	228	500	1	2.19298
1	291159	233	500	1	2.14592
1	287583	231	500	1	2.1645
1	297200	238	500	1	2.10084
1	281459	226	500	1	2.21239
1	279984	224	500	1	2.23214
1	291222	233	500	1	2.14592
1	283404	227	500	1	2.20264
1	286807	230	500	1	2.17391
1	284702	228	500	1	2.19298
1	283180	227	500	1	2.20264
1	282189	226	500	1	2.21239
1	295469	237	500	1	2.1097
1	285582	229	500	1	2.18341
1	295497	237	500	1	2.1097
1	288591	231	500	1	2.1645
1	292891	235	500	1	2.12766
1	292100	234	500	1	2.13675
1	293796	236	500	1	2.11864
1	281157	225	500	1	2.22222
1	280409	225	500	1	2.22222
1	286885	230	500	1	2.17391
1	289349	232	500	1	2.15517
1	281654	226	500	1	2.21239
1	289997	232	500	1	2.15517
1	281688	226	500	1	2.21239
1	276854	222	500	1	2.25225
1	286072	229	500	1	2.18341
1	294681	236	500	1	2.11864
1	275018	221	500	1	2.26244
1	282792	227	500	1	2.20264
1	293342	235	500	1	2.12766
1	275309	221	500	1	2.26244
1	286107	229	500	1	2.18341
1	274961	220	500	1	2.27273
1	280529	225	500	1	2.22222
1	298766	240	500	1	2.08333
1	284866	228	500	1	2.19298
1	287500	230	500	1	2.17391
1	289025	232	500	1	2.15517
1	292800	235	500	1	2.12766
1	294897	236	500	1	2.11864
1	284229	228	500	1	2.19298
1	281055	225	500	1	2.22222
1	297086	238	500	1	2.10084
1	282439	226	500	1	2.21239
1	295206	237	500	1	2.1097
1	293316	235	500	1	2.12766
1	288539	231	500	1	2.1645
1	292939	235	500	1	2.12766
1	280107	225	500	1	2.22222
1	278962	224	500	1	2.23214
1	292465	234	500	1	2.13675
1	289059	232	500	1	2.15517
1	301781	242	500	1	2.06612
1	287946	231	500	1	2.1645
1	289253	232	500	1	2.15517
1	282517	227	500	1	2.20264
1	288880	232	500	1	2.15517
1	288289	231	500	1	2.1645
1	291670	234	500	1	2.13675
1	292231	234	500	1	2.13675
1	295274	237	500	1	2.1097
1	289578	232	500	1	2.15517
1	293818	236	500	1	2.11864
1	289550	232	500	1	2.15517
1	286805	230	500	1	2.17391
1	294238	236	500	1	2.11864
1	281752	226	500	1	2.21239
1	289995	232	500	1	2.15517
1	294284	236	500	1	2.11864
1	288658	231	500	1	2.1645
1	286646	230	500	1	2.17391
1	290982	233	500	1	2.14592
1	289824	232	500	1	2.15517
1	293669	235	500	1	2.12766
1	283746	227	500	1	2.20264
1	283652	227	500	1	2.20264
1	283156	227	500	1	2.20264
1	292431	234	500	1	2.13675
1	279253	224	500	1	2.23214
1	282725	227	500	1	2.20264
1	284895	228	500	1	2.19298
1	289020	232	500	1	2.15517
1	281983	226	500	1	2.21239
1	291135	233	500	1	2.14592
1	293552	235	500	1	2.12766
1	295482	237	500	1	2.1097
1	286045	229	500	1	2.18341
1	295490	237	500	1	2.1097
1	284645	228	500	1	2.19298
1	288699	231	500	1	2.1645
1	287187	230	500	1	2.17391
1	291259	234	500	1	2.13675
1	292592	235	500	1	2.12766
1	285967	229	500	1	2.18341
1	289812	232	500	1	2.15517
1	290865	233	500	1	2.14592
1	280201	225	500	1	2.22222
1	290485	233	500	1	2.14592
1	301301	242	500	1	2.06612
1	281569	226	500	1	2.21239
1	285189	229	500	1	2.18341
1	287341	230	500	1	2.17391
1	294769	236	500	1	2.11864
1	278209	223	500	1	2.24215
1	281115	225	500	1	2.22222
1	292815	235	500	1	2.12766
1	293007	235	500	1	2.12766
1	293414	235	500	1	2.12766
1	276608	222	500	1	2.25225
1	290371	233	500	1	2.14592
1	290219	233	500	1	2.14592
1	285790	229	500	1	2.18341
1	297515	239	500	1	2.09205
1	299228	240	500	1	2.08333
1	297235	238	500	1	2.10084
1	284766	228	500	1	2.19298
1	287489	230	500	1	2.17391
1	291752	234	500	1	2.13675
1	286193	229	500	1	2.18341
1	285191	229	500	1	2.18341
1	289088	232	500	1	2.15517
1	286113	229	500	1	2.18341
1	280569	225	500	1	2.22222
1	285960	229	500	1	2.18341
1	287245	230	500	1	2.17391
1	290686	233	500	1	2.14592
1	284488	228	500	1	2.19298
1	277053	222	500	1	2.25225
1	276704	222	500	1	2.25225
1	291560	234	500	1	2.13675
1	281901	226	500	1	2.21239
1	285359	229	500	1	2.18341
1	288428	231	500	1	2.1645
1	288830	232	500	1	2.15517
1	288682	231	500	1	2.1645
1	294694	236	500	1	2.11864
1	288731	231	500	1	2.1645
1	285736	229	500	1	2.18341
1	282403	226	500	1	2.21239
1	284727	228	500	1	2.19298
1	286556	230	500	1	2.17391
1	287428	230	500	1	2.17391
1	289565	232	500	1	2.15517
1	297474	238	500	1	2.10084
1	282945	227	500	1	2.20264
1	283532	227	500	1	2.20264
1	290234	233	500	1	2.14592
1	285735	229	500	1	2.18341
1	289085	232	500	1	2.15517
1	288748	231	500	1	2.1645
1	291763	234	500	1	2.13675
1	291527	234	500	1	2.13675
1	289721	232	500	1	2.15517
1	296067	237	500	1	2.1097
1	289261	232	500	1	2.15517
1	291703	234	500	1	2.13675
1	286242	229	500	1	2.18341
1	284993	228	500	1	2.19298
1	288183	231	500	1	2.1645
1	287630	231	500	1	2.1645
1	285966	229	500	1	2.18341
1	281307	226	500	1	2.21239
1	293766	236	500	1	2.11864
1	283164	227	500	1	2.20264
1	289927	232	500	1	2.15517
1	285293	229	500	1	2.18341
1	276333	222	500	1	2.25225
1	285398	229	500	1	2.18341
1	289436	232	500	1	2.15517
1	283614	227	500	1	2.20264
1	295562	237	500	1	2.1097
1	294192	236	500	1	2.11864
1	275273	221	500	1	2.26244
1	289340	232	500	1	2.15517
1	294268	236	500	1	2.11864
1	290009	233	500	1	2.14592
1	293546	235	500	1	2.12766
1	289215	232	500	1	2.15517
1	285190	229	500	1	2.18341
1	285219	229	500	1	2.18341
1	302958	243	500	1	2.05761
1	294058	236	500	1	2.11864
1	284461	228	500	1	2.19298
1	293344	235	500	1	2.12766
1	295333	237	500	1	2.1097
1	293737	235	500	1	2.12766
1	290598	233	500	1	2.14592
1	287531	231	500	1	2.1645
1	275810	221	500	1	2.26244
1	286930	230	500	1	2.17391
1	294809	236	500	1	2.11864
1	289533	232	500	1	2.15517
1	283899	228	500	1	2.19298
1	283226	227	500	1	2.20264
1	289341	232	500	1	2.15517
1	289482	232	500	1	2.15517
1	291824	234	500	1	2.13675
1	280022	225	500	1	2.22222
1	275463	221	500	1	2.26244
1	291550	234	500	1	2.13675
1	287758	231	500	1	2.1645
1	273145	219	500	1	2.28311
1	288707	231	500	1	2.1645
1	284955	228	500	1	2.19298
1	293040	235	500	1	2.12766
1	295614	237	500	1	2.1097
1	283006	227	500	1	2.20264
1	282968	227	500	1	2.20264
1	284820	228	500	1	2.19298
1	287337	230	500	1	2.17391
1	286377	230	500	1	2.17391
1	286278	230	500	1	2.17391
1	286749	230	500	1	2.17391
1	285093	229	500	1	2.18341
1	279606	224	500	1	2.23214
1	290774	233	500	1	2.14592
